kH,objective,rmse_bcr,mape_percent,max_abs_error_bcr,bias_bcr
0.9531328320802006,0.0023033971881138964,0.047993720298742173,3.3042946611329995,0.06529463720155904,-0.04600713705392865
0.9570175438596492,0.002371422333971427,0.0486972518112822,3.355478279972096,0.06608113435742902,-0.046718881054929495
0.9609022556390978,0.0024402225926226677,0.049398609217493845,3.406481196942479,0.06686375795160848,-0.04742820064818849
0.9647869674185464,0.00250978800695696,0.05009778445157989,3.457304070344897,0.06764253263105324,-0.0481351037102848
0.968671679197995,0.002580108725406656,0.05079477065020233,3.5079475599488514,0.06841748290157557,-0.04883959815530616
0.9725563909774436,0.002651175000902637,0.0514895620577864,3.5584123268644032,0.0691886331271796,-0.04954169193284459
0.9764411027568923,0.0027229771898369766,0.0521821539401832,3.6086990334175866,0.06995600752946496,-0.05024139302604454
0.9803258145363409,0.002795505751032882,0.05287254250584969,3.6588083430293445,0.07071963018709804,-0.05093870944970243
0.9842105263157895,0.0028687512447221016,0.053560724833800574,3.708740920097979,0.07147952503534705,-0.05163364924841742
0.9880952380952381,0.00294270433152971,0.05424669880766672,3.7584974298848954,0.07223571586567745,-0.0523262204947903
0.9919799498746867,0.0030173557714665185,0.05493046305527124,3.8080785384036706,0.07298822632540736,-0.053016431287670904
0.9958646616541353,0.0030926964229291308,0.05561201689319612,3.8574849123123167,0.07373707991741907,-0.05370428975045236
0.999749373433584,0.0031687172417076068,0.05629136027586833,3.906717218808612,0.07448229999992484,-0.05438980402941027
1.0036340852130325,0.0032454092800009806,0.0569684937487466,3.955776125528524,0.07522390978628346,-0.05507298229208737
1.0075187969924813,0.0033227636854405327,0.05764341840523107,4.004662300447551,0.07596193234486881,-0.055753832725720855
1.01140350877193,0.0034007717001208575,0.05831613584695798,4.053376411784909,0.07669639059898414,-0.056432363535711835
1.0152882205513785,0.0034794246596389434,0.05898664814717771,4.10191912791062,0.07742730732682257,-0.0571085829441373
1.0191729323308272,0.003558713992141047,0.05965495781694131,4.1502911172552315,0.07815470516147216,-0.05778249918830101
1.0230576441102759,0.0036386312173775303,0.06032106777385104,4.1984930482222325,0.07887860659096124,-0.058454120519324214
1.0269423558897244,0.00371916794576574,0.060984981313153976,4.246525589103091,0.07959903395834633,-0.05912345520077507
1.0308270676691729,0.003800315877460783,0.061646702080977396,4.294389407994789,0.08031600946183581,-0.059790511507335074
1.0347117794486216,0.003882066801434316,0.062306234049526024,4.342085172719819,0.0810295551549518,-0.06045529772350196
1.0385964912280703,0.003964412594561293,0.06296358149407714,4.389613550748559,0.0817396929467269,-0.06111782214232795
1.0424812030075188,0.004047345220714843,0.06361874897162662,4.436975209124069,0.0824464446019344,-0.061778093064193886
1.0463659147869675,0.004130856729869006,0.0642717413010493,4.484170814389064,0.08314983174135127,-0.062436118795615905
1.0502506265664162,0.0042149392572094985,0.06492256354465294,4.531201032515149,0.08384987584205006,-0.06309190764808559
1.0541353383458647,0.004299585022252522,0.06557122099101496,4.578066528834231,0.08454659823772204,-0.06374546793694287
1.0580200501253132,0.004384786327971468,0.06621771913899985,4.6247679679720095,0.0852400201190271,-0.06439680798027969
1.0619047619047621,0.00447053555993168,0.06686206368286639,4.67130601378355,0.08593016253397079,-0.06504593609787505
1.0657894736842106,0.004556825185433015,0.06750426049837903,4.717681329290803,0.08661704638830647,-0.06569286061015908
1.069674185463659,0.004643647752660455,0.0681443156298488,4.763894576622142,0.08730069244596161,-0.06633758983720725
1.0735588972431078,0.004730995889842583,0.06878223527803225,4.809946416953749,0.08798112132948788,-0.06698013209776273
1.0774436090225565,0.00481886230441789,0.0694180257888244,4.85583751045288,0.08865835352053231,-0.06762049570828643
1.081328320802005,0.004907239782208942,0.07005169364268748,4.901568516222897,0.08933240936032982,-0.06825868898203416
1.0852130325814537,0.004996121186604405,0.07068324544476155,4.947140092250102,0.09000330905021525,-0.06889472022816064
