kz,effective_IR_CPT,target_effective_IR_CPT,objective
1.6146616541353382,0.46362895352415456,0.564344187245019,0.01014355830344835
1.618796992481203,0.4632601940598019,0.564344187245019,0.010217973678269017
1.6229323308270676,0.4628931750784025,0.564344187245019,0.01029230786963097
1.6270676691729322,0.46252788488078883,0.564344187245019,0.010366559427124342
1.6312030075187969,0.46216431186687423,0.564344187245019,0.010440726932293195
1.6353383458646615,0.4618024445346719,0.564344187245019,0.010514808998075024
1.6394736842105262,0.4614422714793246,0.564344187245019,0.010588804268250067
1.6436090225563909,0.46108378139214434,0.564344187245019,0.010662711416900391
1.6477443609022555,0.4607269630596639,0.564344187245019,0.010736529147878144
1.6518796992481202,0.460371805362696,0.564344187245019,0.010810256194283607
1.6560150375939848,0.4600182972754068,0.564344187245019,0.010883891317951637
1.6601503759398495,0.4596664278643948,0.564344187245019,0.010957433308947854
1.6642857142857141,0.45931618628778326,0.564344187245019,0.011030880985073113
1.6684210526315788,0.4589675617943215,0.564344187245019,0.011104233191376585
1.6725563909774435,0.45862054372249506,0.564344187245019,0.01117748879967772
1.6766917293233081,0.4582751214996467,0.564344187245019,0.011250646708096107
1.6808270676691728,0.45793128464110594,0.564344187245019,0.011323705840589888
1.6849624060150374,0.4575890227493288,0.564344187245019,0.011396665146501879
1.689097744360902,0.45724832551304745,0.564344187245019,0.011469523600113569
1.6932330827067668,0.456909182706427,0.564344187245019,0.011542280200207285
1.6973684210526314,0.45657158418823296,0.564344187245019,0.011614933969635569
1.701503759398496,0.4562355199010083,0.564344187245019,0.011687483954897967
1.7056390977443607,0.45590097987025757,0.564344187245019,0.011759929225725512
1.7097744360902254,0.4555679542036414,0.564344187245019,0.011832268874672093
1.71390977443609,0.4552364330901791,0.564344187245019,0.011904502016712988
1.7180451127819547,0.45490640679945965,0.564344187245019,0.011976627788850452
1.7221804511278194,0.4545778656808618,0.564344187245019,0.012048645349725967
1.726315789473684,0.45425080016278235,0.564344187245019,0.012120553879239191
1.7304511278195487,0.45392520075187226,0.564344187245019,0.012192352578173722
1.7345864661654133,0.45360105803228196,0.564344187245019,0.012264040667828973
